task_name,gold_standard_file,coverage,model_name,model_configuration,accuracy
Classification,kgrc_qt900,1.0,SVM,C=10.0,0.966666666666667
Classification,kgrc_qt900,1.0,SVM,C=100,0.968888888888889
Classification,kgrc_qt900,1.0,SVM,C=1000,0.968888888888889
Classification,kgrc_qt900,1.0,SVM,C=0.001,0.852222222222222
Classification,kgrc_qt900,1.0,SVM,C=0.01,0.852222222222222
Classification,kgrc_qt900,1.0,SVM,C=0.1,0.882222222222222
Classification,kgrc_qt900,1.0,SVM,C=1.0,0.937777777777778
Classification,kgrc_qt900,1.0,SVM,C=10.0,0.96
Classification,kgrc_qt900,1.0,SVM,C=100,0.965555555555556
Classification,kgrc_qt900,1.0,SVM,C=1000,0.965555555555556
Classification,kgrc_qt900,1.0,SVM,C=0.001,0.857777777777778
Classification,kgrc_qt900,1.0,SVM,C=0.01,0.857777777777778
Classification,kgrc_qt900,1.0,SVM,C=0.1,0.881111111111111
Classification,kgrc_qt900,1.0,SVM,C=1.0,0.941111111111111
Classification,kgrc_qt900,1.0,SVM,C=10.0,0.965555555555556
Classification,kgrc_qt900,1.0,SVM,C=100,0.965555555555556
Classification,kgrc_qt900,1.0,SVM,C=1000,0.965555555555556
Classification,kgrc_qt900,1.0,SVM,C=0.001,0.854444444444444
Classification,kgrc_qt900,1.0,SVM,C=0.01,0.854444444444444
Classification,kgrc_qt900,1.0,SVM,C=0.1,0.883333333333333
Classification,kgrc_qt900,1.0,SVM,C=1.0,0.942222222222222
Classification,kgrc_qt900,1.0,SVM,C=10.0,0.957777777777778
Classification,kgrc_qt900,1.0,SVM,C=100,0.962222222222222
Classification,kgrc_qt900,1.0,SVM,C=1000,0.962222222222222
Classification,kgrc_qt900,1.0,SVM,C=0.001,0.851111111111111
Classification,kgrc_qt900,1.0,SVM,C=0.01,0.851111111111111
Classification,kgrc_qt900,1.0,SVM,C=0.1,0.884444444444444
Classification,kgrc_qt900,1.0,SVM,C=1.0,0.94
Classification,kgrc_qt900,1.0,SVM,C=10.0,0.958888888888889
Classification,kgrc_qt900,1.0,SVM,C=100,0.964444444444444
Classification,kgrc_qt900,1.0,SVM,C=1000,0.964444444444444
Classification,kgrc_qt900,1.0,SVM,C=0.001,0.853333333333333
Classification,kgrc_qt900,1.0,SVM,C=0.01,0.853333333333333
Classification,kgrc_qt900,1.0,SVM,C=0.1,0.882222222222222
Classification,kgrc_qt900,1.0,SVM,C=1.0,0.946666666666667
Classification,kgrc_qt900,1.0,SVM,C=10.0,0.963333333333333
Classification,kgrc_qt900,1.0,SVM,C=100,0.965555555555556
Classification,kgrc_qt900,1.0,SVM,C=1000,0.965555555555556
Classification,kgrc_qt900,1.0,SVM,C=0.001,0.852222222222222
Classification,kgrc_qt900,1.0,SVM,C=0.01,0.852222222222222
Classification,kgrc_qt900,1.0,SVM,C=0.1,0.882222222222222
Classification,kgrc_qt900,1.0,SVM,C=1.0,0.941111111111111
Classification,kgrc_qt900,1.0,SVM,C=10.0,0.962222222222222
Classification,kgrc_qt900,1.0,SVM,C=100,0.963333333333333
Classification,kgrc_qt900,1.0,SVM,C=1000,0.963333333333333
Classification,kgrc_qt900,1.0,SVM,C=0.001,0.853333333333333
Classification,kgrc_qt900,1.0,SVM,C=0.01,0.853333333333333
Classification,kgrc_qt900,1.0,SVM,C=0.1,0.883333333333333
Classification,kgrc_qt900,1.0,SVM,C=1.0,0.938888888888889
Classification,kgrc_qt900,1.0,SVM,C=10.0,0.956666666666667
Classification,kgrc_qt900,1.0,SVM,C=100,0.961111111111111
Classification,kgrc_qt900,1.0,SVM,C=1000,0.961111111111111
