test_name task_name gold_standard_file coverage model model_configuration metric score_value
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.754976341835785
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.757656548173891
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.756314070500732
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.756314070500732
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.955
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.007054094156734
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.010392251230328
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.012352301441016
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.018163091253563
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.014704446409078
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.014704446409078
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.55
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.008625206439657
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.010176123894521
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.012615034360838
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.016400353571971
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.014260779440165
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.014260779440165
kgrc_rdfstar2vec_8_8_wang2vec_100_cosine_2_2 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.555
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine adjusted_rand_index 0.005331286898758
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine adjusted_mutual_info_score 0.013202503789236
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine homogeneity_score 0.861321785367962
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine completeness_score 0.122358799545567
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine v_measure_score 0.214277482541414
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine normalized_mutual_info_score 0.214277482541414
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine clustering_accuracy 0.095
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 0.009096916332866
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.013062167378107
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.014654639228785
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.021211129284367
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.01733360026475
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.01733360026475
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.555
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.002003805012032
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.003000719909208
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.006155059269493
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.009200169782189
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.00737567510171
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.00737567510171
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.535
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.003573955479763
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.005551243860185
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.008244316264587
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.012534980026035
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.009946664050558
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.009946664050558
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.54
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine adjusted_rand_index 0.07204205555224
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine adjusted_mutual_info_score 0.109101409224752
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine homogeneity_score 0.218422386644018
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine completeness_score 0.105116605391581
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine v_measure_score 0.141929228876502
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine normalized_mutual_info_score 0.141929228876502
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine clustering_accuracy 0.287777777777778
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" adjusted_rand_index 0.066159911350559
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" adjusted_mutual_info_score 0.069585857122935
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" homogeneity_score 0.066342411034902
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" completeness_score 0.077824152746166
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" v_measure_score 0.071626066329357
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" normalized_mutual_info_score 0.071626066329357
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" clustering_accuracy 0.435555555555556
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" adjusted_rand_index 0.066159911350559
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" adjusted_mutual_info_score 0.069585857122935
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" homogeneity_score 0.066342411034902
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" completeness_score 0.077824152746166
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" v_measure_score 0.071626066329357
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" normalized_mutual_info_score 0.071626066329357
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" clustering_accuracy 0.435555555555556
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" adjusted_rand_index 0.05365575957018
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" adjusted_mutual_info_score 0.074751472831453
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" homogeneity_score 0.071495128717209
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" completeness_score 0.082883230176901
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" v_measure_score 0.076769143712172
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" normalized_mutual_info_score 0.076769143712172
ikgrc_rdfstar2vec_75_75_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" clustering_accuracy 0.477777777777778
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 DBSCAN metric=cosine adjusted_rand_index 5.5187514216e-05
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 DBSCAN metric=cosine adjusted_mutual_info_score 0.019588403904658
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 DBSCAN metric=cosine homogeneity_score 0.048536393363556
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 DBSCAN metric=cosine completeness_score 0.217315637175902
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 DBSCAN metric=cosine v_measure_score 0.079350285409656
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 DBSCAN metric=cosine normalized_mutual_info_score 0.079350285409656
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 DBSCAN metric=cosine clustering_accuracy 0.223611111111111
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 KMeans "metric=enclidean, n_clusters=6" adjusted_rand_index 0.150463655235292
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 KMeans "metric=enclidean, n_clusters=6" adjusted_mutual_info_score 0.199050128480148
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 KMeans "metric=enclidean, n_clusters=6" homogeneity_score 0.202027463727093
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 KMeans "metric=enclidean, n_clusters=6" completeness_score 0.204077669314245
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 KMeans "metric=enclidean, n_clusters=6" v_measure_score 0.20304739133005
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 KMeans "metric=enclidean, n_clusters=6" normalized_mutual_info_score 0.20304739133005
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 KMeans "metric=enclidean, n_clusters=6" clustering_accuracy 0.370138888888889
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=6" adjusted_rand_index 0.098071575922981
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=6" adjusted_mutual_info_score 0.12804640785673
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=6" homogeneity_score 0.128939898392766
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=6" completeness_score 0.136262582993233
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=6" v_measure_score 0.132500144901064
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=6" normalized_mutual_info_score 0.132500144901064
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=6" clustering_accuracy 0.340972222222222
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=6" adjusted_rand_index 0.145707253602467
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=6" adjusted_mutual_info_score 0.209648008803099
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=6" homogeneity_score 0.208150322881091
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=6" completeness_score 0.219510615433027
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=6" v_measure_score 0.213679582981466
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=6" normalized_mutual_info_score 0.213679582981466
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt_person_object_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=6" clustering_accuracy 0.372916666666667
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine adjusted_rand_index 0.051119874567453
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine adjusted_mutual_info_score 0.110046009244242
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine homogeneity_score 0.205686358883304
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine completeness_score 0.118748267226985
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine v_measure_score 0.150569000617813
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine normalized_mutual_info_score 0.150569000617813
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine clustering_accuracy 0.354444444444444
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" adjusted_rand_index 0.314085578195334
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" adjusted_mutual_info_score 0.323817279297621
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" homogeneity_score 0.32254694151282
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" completeness_score 0.327898247079003
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" v_measure_score 0.325200581317904
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" normalized_mutual_info_score 0.325200581317904
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" clustering_accuracy 0.69
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" adjusted_rand_index 0.177368341196023
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" adjusted_mutual_info_score 0.187633216141398
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" homogeneity_score 0.17912505505277
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" completeness_score 0.200875005054803
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" v_measure_score 0.189377582356072
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" normalized_mutual_info_score 0.189377582356072
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" clustering_accuracy 0.564444444444444
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" adjusted_rand_index 0.366361109635221
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" adjusted_mutual_info_score 0.341999452478407
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" homogeneity_score 0.339605932107672
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" completeness_score 0.347176240811257
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" v_measure_score 0.343349363205624
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" normalized_mutual_info_score 0.343349363205624
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" clustering_accuracy 0.69
ikgrc_baseline_wang2vec_100_cosine_2_10 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine adjusted_rand_index 0.051119874567453
