ikgrc_rdfstar2vec_25_5_wang2vec_100_cosine_2_2 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" normalized_mutual_info_score 0.078524371807424
ikgrc_rdfstar2vec_25_5_wang2vec_100_cosine_2_2 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" clustering_accuracy 0.441111111111111
ikgrc_rdfstar2vec_25_5_wang2vec_100_cosine_2_2 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" adjusted_rand_index 0.064022964821198
ikgrc_rdfstar2vec_25_5_wang2vec_100_cosine_2_2 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" adjusted_mutual_info_score 0.09533450578372
ikgrc_rdfstar2vec_25_5_wang2vec_100_cosine_2_2 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" homogeneity_score 0.090082792646268
ikgrc_rdfstar2vec_25_5_wang2vec_100_cosine_2_2 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" completeness_score 0.105820587772966
ikgrc_rdfstar2vec_25_5_wang2vec_100_cosine_2_2 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" v_measure_score 0.097319546458652
ikgrc_rdfstar2vec_25_5_wang2vec_100_cosine_2_2 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" normalized_mutual_info_score 0.097319546458652
ikgrc_rdfstar2vec_25_5_wang2vec_100_cosine_2_2 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" clustering_accuracy 0.49
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine adjusted_rand_index 0.005331286898758
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine adjusted_mutual_info_score 0.013202503789236
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine homogeneity_score 0.861321785367962
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine completeness_score 0.122358799545567
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine v_measure_score 0.214277482541414
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine normalized_mutual_info_score 0.214277482541414
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine clustering_accuracy 0.095
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 0.009096916332866
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.013062167378107
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.014654639228785
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.021211129284367
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.01733360026475
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.01733360026475
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.555
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.002003805012032
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.003000719909208
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.006155059269493
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.009200169782189
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.00737567510171
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.00737567510171
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.535
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.003573955479763
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.005551243860185
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.008244316264587
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.012534980026035
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.009946664050558
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.009946664050558
kgrc_rdfstar2vec_notPerson_notPlace_5_5_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.54
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine adjusted_rand_index 0.057525592297982
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine adjusted_mutual_info_score 0.075093403500664
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine homogeneity_score 0.143141094223237
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine completeness_score 0.09871099101571
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine v_measure_score 0.116844965400145
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine normalized_mutual_info_score 0.116844965400145
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 DBSCAN metric=cosine clustering_accuracy 0.388888888888889
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" adjusted_rand_index 0.06233225745908
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" adjusted_mutual_info_score 0.091994356332384
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" homogeneity_score 0.087052385143256
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" completeness_score 0.102118358567684
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" v_measure_score 0.093985428252213
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" normalized_mutual_info_score 0.093985428252213
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 KMeans "metric=enclidean, n_clusters=3" clustering_accuracy 0.487777777777778
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" adjusted_rand_index 0.063882514720999
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" adjusted_mutual_info_score 0.094647609705957
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" homogeneity_score 0.08939405020834
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" completeness_score 0.105153350299169
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" v_measure_score 0.09663540969139
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" normalized_mutual_info_score 0.09663540969139
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=3" clustering_accuracy 0.49
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" adjusted_rand_index 0.062891500597499
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" adjusted_mutual_info_score 0.092440402220717
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" homogeneity_score 0.087410848559327
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" completeness_score 0.102679040806083
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" v_measure_score 0.094431767161107
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" normalized_mutual_info_score 0.094431767161107
ikgrc_rdfstar2vec_25_25_wang2vec_100_cosine_2_1 Clustering kgrc_qt900 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=3" clustering_accuracy 0.488888888888889
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine adjusted_rand_index 0.009991436201732
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine adjusted_mutual_info_score 0.010686567246495
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine homogeneity_score 0.456109299161794
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine completeness_score 0.086574326045416
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine v_measure_score 0.145526245288503
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine normalized_mutual_info_score 0.145526245288503
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 DBSCAN metric=cosine clustering_accuracy 0.18
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 0.007952844075308
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.00738512552278
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.010538619391824
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.012042859398602
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.011240637760617
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.011240637760617
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.555
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.002371203299908
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score -0.002376187066923
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.001464950808906
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.001740953506385
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.001591071346254
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.001591071346254
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.52
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.00296096687267
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.003542186551044
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.006755793851517
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.008887243699833
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.007676307897002
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.007676307897002
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Clustering kgrc_person_place 1.0 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.54
kgrc_rdf-star_wang2vec_100_DB_2_3 Clustering kgrc_person_place 0.785 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 0.006110746413626
kgrc_rdf-star_wang2vec_100_DB_2_3 Clustering kgrc_person_place 0.785 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.004886910675483
kgrc_rdf-star_wang2vec_100_DB_2_3 Clustering kgrc_person_place 0.785 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.01306643663089
kgrc_rdf-star_wang2vec_100_DB_2_3 Clustering kgrc_person_place 0.785 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.009542239227902
kgrc_rdf-star_wang2vec_100_DB_2_3 Clustering kgrc_person_place 0.785 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.011029665334397
kgrc_rdf-star_wang2vec_100_DB_2_3 Clustering kgrc_person_place 0.785 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.011029665334397
kgrc_rdf-star_wang2vec_100_DB_2_3 Clustering kgrc_person_place 0.785 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.445
kgrc_rdf-star_wang2vec_100_DB_2_3 Clustering kgrc_person_place 0.785 "Ward hierarchical clustering" "metric=DB, n_clusters=2" adjusted_rand_index 0.003831617109232
kgrc_rdf-star_wang2vec_100_DB_2_3 Clustering kgrc_person_place 0.785 "Ward hierarchical clustering" "metric=DB, n_clusters=2" adjusted_mutual_info_score 0.002154090446309
kgrc_rdf-star_wang2vec_100_DB_2_3 Clustering kgrc_person_place 0.785 "Ward hierarchical clustering" "metric=DB, n_clusters=2" homogeneity_score 0.009899174220367
kgrc_rdf-star_wang2vec_100_DB_2_3 Clustering kgrc_person_place 0.785 "Ward hierarchical clustering" "metric=DB, n_clusters=2" completeness_score 0.006957857057616
kgrc_rdf-star_wang2vec_100_DB_2_3 Clustering kgrc_person_place 0.785 "Ward hierarchical clustering" "metric=DB, n_clusters=2" v_measure_score 0.008171906200792
kgrc_rdf-star_wang2vec_100_DB_2_3 Clustering kgrc_person_place 0.785 "Ward hierarchical clustering" "metric=DB, n_clusters=2" normalized_mutual_info_score 0.008171906200792
